1774157175.175,243.409
1774157175.66,243.412
1774157176.176,243.416
1774157176.676,243.409
1774157177.103,243.409
1774157177.663,243.409
1774157178.179,243.405
1774157178.679,243.411
1774157179.196,243.415
1774157179.71,243.422
1774157180.105,243.422
1774157180.727,243.432
1774157181.21,243.429
1774157181.711,243.44
1774157182.227,243.435
1774157182.713,243.441
1774157183.104,243.441
1774157183.713,243.428
1774157184.229,243.436
1774157184.728,243.446
1774157185.229,243.442
1774157185.762,243.435
1774157186.104,243.435
1774157186.745,243.408
1774157187.247,243.405
1774157187.765,243.402
1774157188.264,243.402
1774157188.764,243.402
1774157189.104,243.402
1774157189.748,243.415
1774157190.248,243.411
1774157190.748,243.403
1774157191.248,243.403
1774157191.75,243.396
1774157192.106,243.396
1774157192.751,243.395
1774157193.252,243.4
1774157193.752,243.413
1774157194.251,243.418
1774157194.766,243.412
1774157195.11,243.412
1774157195.767,243.411
1774157196.266,243.415
1774157196.783,243.419
1774157197.269,243.419
1774157197.785,243.427
1774157198.111,243.427
1774157198.77,243.447
1774157199.301,243.45
1774157199.802,243.447
1774157200.301,243.443
1774157200.818,243.435
1774157201.112,243.435
1774157201.317,243.415
1774157201.817,243.412
1774157202.311,243.412
1774157202.819,243.411
1774157203.319,243.411
1774157203.819,243.411
1774157204.112,243.411
1774157204.318,243.422
1774157204.82,243.409
1774157205.314,243.409
1774157205.819,243.397
1774157206.319,243.4
1774157206.82,243.397
1774157207.114,243.397
1774157207.321,243.401
1774157207.807,243.392
1774157208.307,243.385
1774157208.807,243.392
1774157209.307,243.396
1774157209.809,243.392
1774157210.114,243.392
1774157210.81,243.383
1774157211.308,243.386
1774157211.81,243.39
1774157212.309,243.39
1774157212.81,243.393
1774157213.117,243.393
1774157213.81,243.371
1774157214.31,243.368
1774157214.81,243.364
1774157215.31,243.357
1774157215.81,243.352
1774157216.118,243.352
1774157216.81,243.351
1774157217.313,243.345
1774157217.815,243.341
1774157218.315,243.336
1774157218.815,243.336
1774157219.119,243.336
1774157219.815,243.321
1774157220.315,243.305
1774157220.815,243.301
1774157221.316,243.293
1774157221.818,243.295
1774157222.119,243.295
1774157222.836,243.276
1774157223.318,243.276
1774157223.865,243.271
1774157224.349,243.276
1774157224.849,243.279
1774157225.119,243.279
1774157225.349,243.282
1774157225.865,243.282
1774157226.319,243.282
1774157226.85,243.298
1774157227.352,243.294
1774157227.869,243.289
1774157228.119,243.289
1774157228.369,243.294
1774157228.884,243.3
1774157229.319,243.3
1774157229.9,243.297
1774157230.401,243.301
1774157230.901,243.307
1774157231.12,243.307
1774157231.401,243.313
1774157231.902,243.323
1774157232.321,243.323
1774157232.919,243.321
1774157233.419,243.318
1774157233.92,243.313
1774157234.123,243.313
1774157234.419,243.326
1774157234.919,243.324
1774157235.323,243.324
1774157235.95,243.312
1774157236.419,243.318
1774157236.92,243.318
1774157237.124,243.318
1774157237.421,243.318
1774157237.923,243.324
1774157238.324,243.324
1774157238.924,243.337
1774157239.423,243.329
1774157239.923,243.321
1774157240.126,243.321
1774157240.423,243.321
1774157240.923,243.318
1774157241.325,243.318
1774157241.924,243.311
1774157242.424,243.314
1774157242.925,243.31
1774157243.125,243.31
1774157243.441,243.314
1774157243.925,243.318
1774157244.326,243.318
1774157244.941,243.32
1774157245.441,243.315
1774157245.941,243.312
1774157246.441,243.315
1774157246.948,243.324
1774157247.328,243.324
